"number","title","state","createdAt","updatedAt","url","milestone","labels","body"
"378","V05-I06.3 ÔÇö Role-specific Menus (Patient vs Clinician vs Nurse)","CLOSED","2025-12-30T19:27:14Z","2026-01-05T06:26:51Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/378","","admin;child-of-epic;ui","V05-I06.3 ÔÇö Role-specific Menus (Patient vs Clinician vs Nurse)

Goal
Make navigation menus role-aware so that patient/clinician/nurse see only their intended menu items, using existing role checks and existing routes.

Problem
Even with a shared shell/navigation, menus are currently not role-scoped, which risks exposing navigation links to routes a user shouldnÔÇÖt access (even if backend guards exist).

Scope

Implement a role-aware menu model that:

Filters top/bottom menus by role

Uses existing role/guard utilities (no new role enums/keys)

Patient: uses patient shell menu items

Clinician/Admin/Nurse: show only their respective items, but do not invent IAÔÇöonly map to existing pages/routes

Non-goals

No new roles

No new permissions system

No UI redesignÔÇöonly filtering/visibility logic

No backend auth changes (assume existing guards remain)

Acceptance Criteria

Menu items shown/hidden based on role using existing role checks/helpers

Unauthenticated users do not receive role menus (must not render authenticated navigation)

No fantasy names: roles and route targets must already exist in repo

Fail-closed: if role cannot be determined, do not show privileged items

Tests cover:

Patient sees patient items, not clinician/admin items

Clinician/admin sees clinician/admin items

Nurse sees nurse items if nurse role exists; otherwise fail-closed and document whatÔÇÖs missing

Unauthenticated/unknown role: privileged items hidden

Tasks

Locate canonical role check helpers (e.g., admin/clinician checks; nurse helper if present).

Define menu config structure mapping role ÔåÆ items referencing existing routes only.

Integrate filtering into existing menu components introduced/used in V05-I06.1.

Add tests for role filtering (mock session/role per existing patterns).

Ensure fail-closed behavior and no rendering of authenticated nav for unauthenticated users.

Evidence in PR: npm test, npm run build.

Verify (PowerShell)

npm test

npm run build"
"379","EPIC V05-E07 ÔÇö Clinician View (Triage ÔåÆ Patient Detail ÔåÆ QA ÔåÆ Actioning)","CLOSED","2025-12-30T19:27:44Z","2026-01-05T22:04:13Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/379","","clinician;epic;ui","**Intent:** Triage-Status, Patient Detail, QA-Layer Sicht, Review Workflow, Aufgaben/Entscheidungen auditierbar.

**Sub-Issues:**
- [ ] V05-I07.1 ÔÇö Triage/Overview (Status:  incomplete/processing/report ready/flagged)
- [ ] V05-I07.2 ÔÇö Patient Detail (Anamnese/Medikamente/Labs + Findings/Scores)
- [ ] V05-I07.3 ÔÇö QA Panel (Layer 1 Findings + Layer 2 Score) + Review Actions
- [ ] V05-I07.4 ÔÇö Actioning:  Aufgaben definieren + Eskalationsregeln + Dokumentation"
"380","V05-I07.1 ÔÇö Triage/Overview (Status: incomplete/processing/report ready/flagged)","CLOSED","2025-12-30T19:27:44Z","2026-01-05T11:59:10Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/380","","child-of-epic;clinician;ui","Liste aktiver Patienten/Funnels + Status. 

**Acceptance Criteria:**
- Liste aktiver Patienten/Funnels + Status."
"381","V05-I07.2 ÔÇö Patient Detail (Anamnese/Medikamente/Labs + Findings/Scores)","CLOSED","2025-12-30T19:27:44Z","2026-01-05T14:30:43Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/381","","child-of-epic;clinician;ui","Detail zeigt ""Key Labs"", funnel-specific findings, scores, interventions.

**Acceptance Criteria:**
- Detail zeigt ""Key Labs"", funnel-specific findings, scores, interventions. "
"382","V05-I07.3 ÔÇö QA Panel (Layer 1 Findings + Layer 2 Score) + Review Actions","CLOSED","2025-12-30T19:27:45Z","2026-01-05T15:35:39Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/382","","child-of-epic;clinician;ui","Sicht auf Contraindications/Plausibility + safety_score; Approve/Reject setzt Audit + Status.

**Acceptance Criteria:**
- Sicht auf Contraindications/Plausibility + safety_score. 
- Approve/Reject setzt Audit + Status. "
"383","V05-I07.4 ÔÇö Actioning: Aufgaben definieren + Eskalationsregeln + Dokumentation","CLOSED","2025-12-30T19:27:45Z","2026-01-05T22:03:54Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/383","","child-of-epic;clinician;ui","Clinician kann Tasks anlegen (LDL nachmessen, Video-Call, Device Versand) + assigned_to (nurse/clinician).

**Acceptance Criteria:**
- Clinician kann Tasks anlegen (LDL nachmessen, Video-Call, Device Versand).
- assigned_to (nurse/clinician)."
"384","EPIC V05-E08 ÔÇö Nurse Flow (Pre-screening ÔåÆ Logistics ÔåÆ Support ÔåÆ Follow-up)","CLOSED","2025-12-30T19:27:56Z","2026-01-07T05:50:46Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/384","","epic;OPS;ui","**Intent:** Neue Rolle Nurse f├╝r operative Aufgaben (Logistik, Support, Follow-ups).

**Sub-Issues:**
- [ ] V05-I08.1 ÔÇö Nurse Role + Views (Case Queue / Assigned Tasks)
- [ ] V05-I08.2 ÔÇö Pre-screening Call Script UI (MVP)
- [ ] V05-I08.3 ÔÇö Logistics:  Test/Device Versandstatus + R├╝cklauf + Reminders
- [ ] V05-I08.4 ÔÇö Support Notes + Escalation to Clinician"
"385","V05-I08.1 ÔÇö Nurse Role + Views (Case Queue / Assigned Tasks)","CLOSED","2025-12-30T19:27:56Z","2026-01-05T22:56:29Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/385","","child-of-epic;database;ui","Nurse kann zugewiesene Patienten/Tasks sehen, RLS-konform. 

**Acceptance Criteria:**
- Nurse kann zugewiesene Patienten/Tasks sehen, RLS-konform."
"386","V05-I08.2 ÔÇö Pre-screening Call Script UI (MVP)","CLOSED","2025-12-30T19:27:57Z","2026-01-06T11:11:39Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/386","","child-of-epic;ui","Script-gest├╝tzter Erstkontakt:  Eignung/Red Flags/Tier-Empfehlung protokollierbar.

**Acceptance Criteria:**
- Script-gest├╝tzter Erstkontakt:  Eignung/Red Flags/Tier-Empfehlung protokollierbar."
"387","V05-I08.3 ÔÇö Logistics: Test/Device Versandstatus + R├╝cklauf + Reminders","CLOSED","2025-12-30T19:27:57Z","2026-01-06T18:01:17Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/387","","child-of-epic;OPS","Versandstatus-Tracking + Reminder events (notifications).

**Acceptance Criteria:**
- Versandstatus-Tracking + Reminder events (notifications)."
"388","V05-I08.4 ÔÇö Support Notes + Escalation to Clinician","CLOSED","2025-12-30T19:27:57Z","2026-01-07T05:45:20Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/388","","child-of-epic;OPS","Supportf├ñlle dokumentierbar; Eskalation erzeugt Task/Audit.

**Acceptance Criteria:**
- Supportf├ñlle dokumentierbar. 
- Eskalation erzeugt Task/Audit."
"389","EPIC V05-E09 ÔÇö Admin:  Konfiguration statt Code (Navigation/Blocks/Tokens/Funnels/Ops)","CLOSED","2025-12-30T19:28:13Z","2026-01-07T12:53:25Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/389","","admin;epic;ui","**Intent:** Admin kann Men├╝s/Layouts, Content Blocks, Design Tokens, Funnel Aktivierung/Version-Rollout, Operational Settings konfigurieren.

**Sub-Issues:**
- [ ] V05-I09.1 ÔÇö Admin Navigation/Layouts Config (Top/Bottom Menus + Block Layouts)
- [ ] V05-I09.2 ÔÇö Design Tokens Parameterisierung (tenant/clinic override vorbereitet)
- [ ] V05-I09.3 ÔÇö Funnel Management (Activate/Deactivate + Set Versions + Rollouts)
- [ ] V05-I09.4 ÔÇö Operational Settings (Notification Templates, Re-assessment Rules, KPI thresholds)"
"390","V05-I09.1 ÔÇö Admin Navigation/Layouts Config (Top/Bottom Menus + Block Layouts)","CLOSED","2025-12-30T19:28:13Z","2026-01-07T08:22:52Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/390","","admin;child-of-epic;ui","Admin UI: Items aktivieren/deaktivieren, Reihenfolge, Labels/Icons; per Rolle getrennt.

**Acceptance Criteria:**
- Admin UI: Items aktivieren/deaktivieren, Reihenfolge, Labels/Icons; per Rolle getrennt. "
"391","V05-I09.2 ÔÇö Design Tokens Parameterisierung (tenant/clinic override vorbereitet)","CLOSED","2025-12-30T19:28:14Z","2026-01-07T09:47:35Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/391","","admin;child-of-epic;ui","Token-Datei/Config kann ├╝berschrieben werden (tenant/clinic); UI konsumiert Tokens.

**Acceptance Criteria:**
- Token-Datei/Config kann ├╝berschrieben werden (tenant/clinic).
- UI konsumiert Tokens. "
"392","V05-I09.3 ÔÇö Funnel Management (Activate/Deactivate + Set Versions + Rollouts)","CLOSED","2025-12-30T19:28:14Z","2026-01-07T10:27:18Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/392","","admin;child-of-epic;components","Admin kann Funnel aktivieren/deaktivieren, default_version setzen, Rollout neuer Algo/Prompt-Versionen steuern.

**Acceptance Criteria:**
- Admin kann Funnel aktivieren/deaktivieren, default_version setzen. 
- Rollout neuer Algo/Prompt-Versionen steuern."
"393","V05-I09.4 ÔÇö Operational Settings (Notification Templates, Re-assessment Rules, KPI thresholds)","CLOSED","2025-12-30T19:28:14Z","2026-01-07T12:53:07Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/393","","admin;child-of-epic;OPS","Basic Templates + Scheduling-Regeln; gespeichert & auditierbar.

**Acceptance Criteria:**
- Basic Templates + Scheduling-Regeln. 
- Gespeichert & auditierbar."
"394","EPIC V05-E10 ÔÇö Pilot-Readiness (5ÔÇô10 ÔåÆ 50ÔÇô100): Compliance + Reliability + Observability","CLOSED","2025-12-30T19:28:29Z","2026-01-08T13:50:02Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/394","","epic;OPS","**Intent:** Consent, Export, Deletion/Retention, Audit Logging; stabile UI; Fehlertracking + KPI/Usage. 

**v0.5 Definition of Done:**
v0.5 ist ""Done"", wenn: 
- Multi-Funnelf├ñhig:  Pillars sichtbar + mind.  Stress/Resilienz + 2ÔÇô3 zus├ñtzliche Funnels im Katalog. 
- E2E Patient Flow: Auswahl ÔåÆ Consent ÔåÆ Adaptive Questionnaire (save/resume) ÔåÆ optional Upload/Confirm ÔåÆ Processing ÔåÆ Report/Tasks. 
- Processing Pipeline inkl. Medical Validation L1+L2 + Review Queue + PDF + Delivery.
- Rollen aktiv:  Clinician + neue Nurse Rolle + Admin-Konfiguration (Men├╝s/Blocks/Funnels).
- Versionierung durchg├ñngig (Funnel/Algo/Prompt/Report) + RLS + Audit + Pilot-Readiness Basics.

**Sub-Issues:**
- [ ] V05-I10.1 ÔÇö Consent Management (Versioned) + Data Export (JSON) MVP
- [ ] V05-I10.2 ÔÇö Account Deletion/Retention + Audit Coverage
- [ ] V05-I10.3 ÔÇö Observability:  Error Tracking + KPI Events (Completion, Drop-off, Time-to-report)
- [ ] V05-I10.4 ÔÇö Content Safety Ops:  Review Queue SLA + Sampling Rules (MVP SOP)"
"395","V05-I10.1 ÔÇö Consent Management (Versioned) + Data Export (JSON) MVP","CLOSED","2025-12-30T19:28:29Z","2026-01-07T13:30:43Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/395","","child-of-epic;OPS","Consent gespeichert + exportierbar; Export Funktion (MVP) vorhanden.

**Acceptance Criteria:**
- Consent gespeichert + exportierbar.
- Export Funktion (MVP) vorhanden."
"396","V05-I10.2 ÔÇö Account Deletion/Retention + Audit Coverage","CLOSED","2025-12-30T19:28:29Z","2026-01-08T11:09:21Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/396","","child-of-epic;OPS","Deletion/Retention Workflow (MVP) dokumentiert + technisch umgesetzt; Audit Events vorhanden.

**Acceptance Criteria:**
- Deletion/Retention Workflow (MVP) dokumentiert + technisch umgesetzt.
- Audit Events vorhanden."
"397","V05-I10.3 ÔÇö Observability: Error Tracking + KPI Events (Completion, Drop-off, Time-to-report)","CLOSED","2025-12-30T19:28:30Z","2026-01-08T11:54:30Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/397","","child-of-epic;devops;OPS","KPI/Usage-Metriken erfasst (mind. completion/drop-off/time-to-report).

**Acceptance Criteria:**
- KPI/Usage-Metriken erfasst (mind. completion/drop-off/time-to-report)."
"398","V05-I10.4 ÔÇö Content Safety Ops: Review Queue SLA + Sampling Rules (MVP SOP)","CLOSED","2025-12-30T19:28:30Z","2026-01-08T13:49:42Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/398","","child-of-epic;OPS","SOP/Checkliste f├╝r flagged Reports + sampling; dokumentiert + im System abbildbar (mind. Status/Queue).

**Acceptance Criteria:**
- SOP/Checkliste f├╝r flagged Reports + sampling.
- Dokumentiert + im System abbildbar (mind.  Status/Queue)."
"406","I505 (V0.5) ÔÇö Hard Guardrails: DB Schema Manifest + Migration Linter (No Fantasy DB Objects)","CLOSED","2025-12-31T14:52:12Z","2026-01-01T09:59:57Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/406","","","GitHub Issue ÔÇö RHYTHM v0.5

Title: I505 (V0.5) ÔÇö Hard Guardrails: DB Schema Manifest + Migration Linter (No Fantasy DB Objects)

Problem
Copilot/LLM-generated changes keep introducing ÔÇ£plausibleÔÇØ but non-canonical DB objects (tables/enums/columns), e.g. duplicate tables like funnels instead of canonical funnels_catalog. Current guardrails (registry/env/CODEOWNERS) are not sufficient because they do not hard-block schema invention at the migration layer.

Goal
Introduce a hard, machine-enforced guardrail that blocks any PR introducing non-canonical DB objects unless they are explicitly added to a canonical allowlist.

Non-negotiables

Migration-first discipline stays intact.

PowerShell-only operational scripts/snippets.

Deterministic CI gates: no manual judgement required.

Clear, actionable failure output (file + line + offending identifier).

Scope
1) Canonical Allowlist

Create docs/canon/DB_SCHEMA_MANIFEST.json as the single source of truth for allowed schema objects.

Minimum structure:

tables: list of allowed table names

enums: list of allowed enum/type names
Optional (recommended):

columns: per-table allowed/required columns

constraints: per-table unique constraints / indexes (names optional)

Populate it with the current v0.5 core schema (from existing supabase/migrations/*.sql that define the canonical schema).

2) Migration Linter (PowerShell)

Create scripts/db/lint-migrations.ps1 that:

Scans supabase/migrations/*.sql

Extracts identifiers from:

CREATE TABLE <name>

CREATE TYPE <name> AS ENUM

ALTER TABLE <name> ...

(at least) ADD COLUMN, DROP, RENAME, CREATE INDEX, CREATE POLICY

Fails if:

A table/enum is referenced that is not in the manifest

A forbidden alias appears (e.g. funnels if canonical is funnels_catalog)

A migration creates an already-existing canonical object in a conflicting way (e.g. CREATE TABLE funnel_versions when it must be ALTER TABLE)

Output must include:

file path

line number

offending identifier

rule violated

Exit codes:

0 = pass

1 = fail (block CI)

3) CI Workflow Gate

Add .github/workflows/db-schema-guard.yml:

Triggers on PRs changing supabase/migrations/** and/or docs/canon/DB_SCHEMA_MANIFEST.json

Runs:

npm ci

pwsh scripts/db/lint-migrations.ps1

npm run db:diff (drift gate)

npm run db:typegen (type sync gate)

The workflow must fail fast and block merges.

4) PR Template & Docs

Update .github/PULL_REQUEST_TEMPLATE.md:

Require evidence that db-schema-guard passed (CI link is fine).

Update docs/canon/DB_MIGRATIONS.md:

Briefly explain the manifest + linter and how to add new canonical objects (process).

Acceptance Criteria

Manifest exists (docs/canon/DB_SCHEMA_MANIFEST.json) and is populated with current v0.5 canonical schema objects.

scripts/db/lint-migrations.ps1 blocks any migration that introduces a table/enum not in the manifest.

Linter output is actionable (file + line + identifier + rule).

.github/workflows/db-schema-guard.yml runs on relevant PRs and blocks merge on failure.

All scripts/snippets are PowerShell (no Bash).

At least two tests/fixtures exist to validate the linter:

one ÔÇ£allowedÔÇØ migration passes

one ÔÇ£forbiddenÔÇØ migration fails (e.g. creates funnels)

Implementation Tasks (suggested)

 Create docs/canon/DB_SCHEMA_MANIFEST.json (initial v0.5 schema allowlist)

 Implement scripts/db/lint-migrations.ps1

 Add linter fixtures under scripts/db/fixtures/ (allowed.sql, forbidden.sql)

 Add minimal test runner script (PowerShell) or node-based test invoking the PS linter on fixtures

 Add .github/workflows/db-schema-guard.yml

 Update PR template with evidence checklist

 Update docs/canon/DB_MIGRATIONS.md with ÔÇ£Schema GuardrailÔÇØ section

Verification (PowerShell)
npm ci
pwsh scripts/db/lint-migrations.ps1
npm run db:diff
npm run db:typegen
npm test
npm run build


Notes

The manifest is the explicit, reviewable mechanism to allow controlled schema evolution.

This issue intentionally prevents ÔÇ£LLM guessworkÔÇØ at the DB layer."
"415","Repo-weite DB-Access Analyse + Standardisierung + Hard Guardrails (verhindert inkonsistente Supabase-Nutzung)","CLOSED","2026-01-01T17:08:24Z","2026-01-01T18:38:30Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/415","","","

Titel: V05-HYGIENE ÔÇö DB Access Patterns Audit ÔåÆ Canonical Client Pattern ÔåÆ Repo-wide Refactor ÔåÆ Hard Guardrails (CI/Lint)
Type: Hygiene / Stabilization (Bug class prevention)
Motivation: In Prod funktionieren einzelne Admin-Seiten (z. B. /admin/content), w├ñhrend Funnel-/Clinician-Seiten brechen. Ursache ist sehr wahrscheinlich inkonsistente DB-Client-Erzeugung/Env-Nutzung/RLS-Bypass. Wir wollen ein einziges ÔÇ£richtigesÔÇØ Muster definieren, repo-weit anwenden und anschlie├ƒend hart automatisiert verhindern, dass Copilot/LLM wieder abweicht.

Ziel (Outcome)

Eine kanonische Art, wie im Repo auf DB gelesen/geschrieben wird (Supabase) ÔÇô klar getrennt nach:

Browser/Public (anon)

Server/SSR (cookie-based user session)

Server/Admin (service role, strikt scoped, metadata-only falls n├Âtig)

Repo-weit sind alle Routes/Pages/Libs auf dieses Muster umgestellt.

Guardrails wirken wirklich: neue inkonsistente DB-Zugriffe werden durch CI/Lint blockiert (nicht nur ÔÇ£DokuÔÇØ).

Scope
In Scope

Vollst├ñndige Inventur aller DB-Zugriffe (read/write) in:

app/api/**

app/** (server components, pages)

lib/** (helpers, loaders)

scripts/** (nur dokumentieren/standardisieren, nicht zwingend refactor)

Standardisierung der Client-Factories + env usage

Refactor der betroffenen Stellen (mindestens alle Funnel-/Clinician-/Admin-Flows)

CI/Lint Gates + Canon Docs + CODEOWNERS/PR-Template Anpassung

Out of Scope

Neue Features, neue Tabellen, neue Funnels

RLS-Neudesign ÔÇ£from scratchÔÇØ (nur soweit n├Âtig, um Canon-Pattern konsistent zu betreiben)

pr├╝fe auch erledigte Issues/PRs und ber├╝cksichtige die Erkenntnisse.

Deliverables
D1 ÔÇö DB Access Inventory Report (maschinenlesbar + lesbar)

docs/canon/DB_ACCESS_PATTERNS.md (Report + Decision)

docs/canon/DB_ACCESS_MATRIX.md (Table: Surface ÔåÆ Endpoint ÔåÆ Client Type ÔåÆ Tables ÔåÆ RLS expectations)

docs/canon/DB_ACCESS_DECISION.md (Canon: ÔÇ£the right wayÔÇØ + rationale)

D2 ÔÇö Canonical DB Client Layer (einheitlich)

Einf├╝hrung/Finalisierung von genau diesen Factories (Namen an Repo anpassen, aber Prinzip fix):

lib/db/supabase.public.ts ÔåÆ Browser/Public client (anon, keine service keys)

lib/db/supabase.server.ts ÔåÆ SSR server client (cookie/session-based user)

lib/db/supabase.admin.ts ÔåÆ server-only service role (strikt begr├╝ndet/scoped)

Wichtig: supabase.admin.ts muss ÔÇ×server-onlyÔÇ£ erzwingen (z. B. Import server-only / runtime guard), und zentral loggen + requestId weiterreichen.

D3 ÔÇö Repo-wide Refactor

Alle API Routes und Pages d├╝rfen Supabase nur ├╝ber diese Factories initialisieren.

Kein ÔÇ£wildesÔÇØ createClient(...) in einzelnen Routes.

Einheitliche Fehlerklassifizierung + x-request-id Handling ├╝ber Shared Helpers.

D4 ÔÇö Hard Guardrails (wirksam, CI-blocking)

ESLint Gate: verbietet direkten Import/Call von createClient aus @supabase/supabase-js au├ƒerhalb der 3 Factory Files.

Import Gate: verbietet Import von lib/db/supabase.admin.ts au├ƒerhalb von:

app/api/** (server routes)

optional: lib/** server-only modules
(definiert via eslint overrides / path rules)

Env Gate: Alle DB-relevanten envs nur ├╝ber lib/env.ts; verbiete process.env.* au├ƒerhalb erlaubter Dateien.

CI Workflow: npm test, npm run build + ÔÇ£db-access-verifyÔÇØ step, der die Regeln deterministisch pr├╝ft (Exit 1 bei Versto├ƒ).

D5 ÔÇö Tests/Evidence

Unit/route-level Tests, die mindestens sicherstellen:

admin client nicht im Browser bundle landen kann

routes nutzen factories (mock/spy)

env guard greift (blank env ÔåÆ CONFIGURATION_ERROR)

Evidence Doc mit PowerShell Verify Commands.

Acceptance Criteria (Pass/Fail)

Inventory vollst├ñndig: Jeder DB-Zugriff ist in DB_ACCESS_MATRIX.md erfasst (Route/Page/Lib ÔåÆ Client Type ÔåÆ Tables).

Single Canon: In DB_ACCESS_DECISION.md ist eindeutig beschrieben, welches Pattern f├╝r welche Surface gilt.

No Stray Clients: rg ""createClient\("" au├ƒerhalb der Factory Files findet 0 Treffer (oder nur explizit erlaubte, dokumentierte Ausnahmen).

Service Role Safety:

Service-role wird nur server-only verwendet.

Scope dokumentiert (welche Tabellen/warum).

Hard Gates aktiv: PRs, die dagegen versto├ƒen, schlagen in CI fehl.

npm ci, npm test, npm run build sind gr├╝n.

Implementation Plan (phasenweise, ohne Chaos)
Phase 1 ÔÇö Audit (nur lesen, nichts refactor)

Script/Tooling: scripts/db/access-audit.ps1 (oder TS tool) erzeugt:

Liste aller Stellen mit Supabase-Client Erstellung

Liste aller Tabellenzugriffe (heuristisch via .from('...'))

Liste der env usages (SUPABASE_, NEXT_PUBLIC_, process.env)

Ergebnis in docs/canon/DB_ACCESS_PATTERNS.md + Matrix.

Phase 2 ÔÇö Canonical Layer + Helpers

Factories + shared helpers f├╝r:

requestId propagation

typed error mapping (FORBIDDEN/SCHEMA_NOT_READY/CONFIGURATION_ERROR/INTERNAL_ERROR)

deterministic ordering conventions (wenn relevant)

Phase 3 ÔÇö Refactor Surfaces

Priorit├ñt: Funnels + Clinician + Admin funnels

Danach alle restlichen Admin APIs/Pages

Phase 4 ÔÇö Guardrails harden

ESLint rules + CI step + CODEOWNERS/PR template update"
"417","V05-HYGIENE-A: Admin Funnels DB-Access standardisieren (wie /admin/content) + 500 fix","CLOSED","2026-01-01T17:36:16Z","2026-01-01T19:26:30Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/417","","","Issue 1 ÔÇö V05-HYGIENE-A: Admin Funnels DB-Access standardisieren (wie /admin/content) + 500 fix

Ziel
Admin Funnel Seiten/APIs sollen in Prod zuverl├ñssig laden (kein 500), mit dem neuen canonical DB client layer (lib/db/*) und konsistenter Auth/RLS-Strategie.

Scope

Admin Funnel UI Seiten (z. B. /admin/funnels, ggf. Unterseiten)

API Routes rund um Admin Funnels (z. B. app/api/admin/funnels/**, plus ÔÇ£pillarsÔÇØ/catalog dependencies falls genutzt)

Entferne/ersetze alle direkten Supabase Client-Erzeugungen in diesen Bereichen (keine createClient/createServerClient direkt)

Acceptance Criteria

/admin/funnels l├ñdt in Prod (Vercel) ohne 500; Daten sichtbar.

Admin Funnel APIs liefern:

401/403 korrekt, wenn nicht autorisiert

503 SCHEMA_NOT_READY bei fehlender Relation/Column

500 CONFIGURATION_ERROR bei leerer Supabase env

Alle betroffenen Files nutzen ausschlie├ƒlich lib/db/supabase.server|admin|public (je nach Bedarf).

npm run db:access-verify zeigt keine Violations mehr in den Admin-Funnel Files.

npm test + npm run build sind gr├╝n.

Verify (PowerShell)

npm ci
npm run db:access-verify
npm test
npm run build
# optional local
npm run dev


Copilot Prompt

Implementiere V05-HYGIENE-A.
1) Finde alle Admin-Funnel Pages/Routes (app/admin/**funnels**, app/api/admin/funnels/**).
2) Vergleiche DB-Zugriffsmuster mit der funktionierenden Referenzseite /admin/content.
3) Migriere Admin-Funnel Code auf canonical DB clients aus lib/db:
   - server: supabase.server.ts f├╝r user/session basierte Reads/Writes
   - admin: supabase.admin.ts nur falls n├Âtig und nur metadata tables (begr├╝ndet)
4) Vereinheitliche Error Handling (FORBIDDEN/UNAUTHORIZED/SCHEMA_NOT_READY/CONFIGURATION_ERROR/INTERNAL_ERROR) + x-request-id.
5) Erg├ñnze/aktualisiere route-level tests f├╝r die Admin-Funnel API(s), sodass 500s nicht mehr maskiert auftreten.
Minimal diff, keine neuen Features."
"418","V05-HYGIENE-B: Patient + Clinician Funnel Surfaces migrieren (Katalog/Funnel-Views stabil)","CLOSED","2026-01-01T17:36:45Z","2026-01-01T21:48:48Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/418","","","Issue 2 ÔÇö V05-HYGIENE-B: Patient + Clinician Funnel Surfaces migrieren (Katalog/Funnel-Views stabil)

Ziel
Patient Funnels Katalog und Clinician Views sollen konsistent Daten anzeigen. Keine inkonsistenten DB-Reads, keine Service-role Leaks, keine RLS-├£berraschungen.

Scope

Patient Funnel Katalog/Pages: z. B. /patient/funnels, /patient/funnel/**

Clinician Funnel Views: z. B. /clinician/** (die Bereiche, die aktuell ÔÇ£leerÔÇØ sind)

Zugeh├Ârige APIs: app/api/funnels/**, app/api/clinician/** (oder wie im Repo benannt)

Acceptance Criteria

/patient/funnels zeigt Katalog + Funnels in Prod (ohne 500).

Clinician Seiten zeigen Daten (mindestens ÔÇ£baseline listÔÇØ) in Prod.

DB Zugriff ausschlie├ƒlich ├╝ber canonical layer (keine direkten client constructions).

Korrekte Auth Semantik:

Patient: cookie-based SSR client f├╝r eigene Daten

Clinician: SSR client + RLS / Assignments; keine ÔÇ£still silent emptyÔÇØ

npm run db:access-verify zeigt keine Violations mehr in den betroffenen Surfaces.

Tests/Build gr├╝n.

Verify (PowerShell)

npm ci
npm run db:access-verify
npm test
npm run build


Copilot Prompt

Implementiere V05-HYGIENE-B.
1) Identifiziere alle Patient/Clinician Funnel Pages und deren API Routes.
2) Ersetze alle direkten Supabase Client-Erzeugungen durch lib/db canonical clients.
3) Stelle sicher, dass Catalog/Funnel Reads deterministisch sind (ordering tie-breakers).
4) Error Handling + x-request-id muss konsistent sein.
5) Erg├ñnze route-level tests f├╝r die wichtigsten Endpoints:
   - GET /api/funnels/catalog (success + schema-not-ready + forbidden + config-error)
   - Clinician endpoint(s) analog.
Minimal diff, keine neuen Features."
